"payment_id","customer_id","staff_id","rental_id","amount","random_date"
25742,317,2,9513,"4.99","2023-07-07"
25743,317,1,9770,"8.99","2020-05-17"
25744,318,1,3732,"4.99","2021-11-02"
25745,318,2,3974,"2.99","2020-01-20"
25746,318,1,4356,"8.99","2023-07-21"
25747,318,1,7649,"0.99","2021-07-28"
25748,318,2,7853,"0.99","2022-05-05"
25749,318,2,10023,"5.99","2022-02-11"
25750,319,2,4119,"3.99","2021-01-08"
25751,319,2,4295,"2.99","2021-11-13"
25752,319,1,4630,"4.99","2022-06-23"
25753,319,1,5791,"8.99","2022-09-04"
25754,319,1,5882,"2.99","2021-07-12"
25755,319,2,6132,"2.99","2021-07-05"
25756,319,1,6195,"4.99","2021-08-17"
25757,319,1,6255,"4.99","2020-01-28"
25758,319,1,6485,"6.99","2022-12-17"
25759,319,2,7953,"2.99","2023-08-03"
25760,319,2,9017,"4.99","2022-08-25"
25761,319,2,9044,"0.99","2022-04-09"
25762,320,2,3519,"0.99","2023-11-25"
25763,320,2,3756,"4.99","2020-02-02"
25764,320,2,4173,"2.99","2021-10-22"
25765,320,2,7057,"4.99","2021-05-18"
25766,320,2,7064,"3.99","2022-09-18"
25767,320,2,7930,"4.99","2021-09-12"
25768,320,2,8144,"4.99","2021-01-01"
25769,320,2,8235,"4.99","2020-12-06"
25770,320,1,8238,"0.99","2021-09-07"
25771,320,2,8794,"4.99","2020-05-09"
25772,320,1,9509,"0.99","2021-12-18"
25773,321,2,3901,"5.99","2023-12-01"
25774,321,1,3920,"4.99","2022-04-01"
25775,321,2,4281,"4.99","2020-07-06"
25776,321,1,4318,"5.99","2022-12-30"
25777,321,2,5202,"2.99","2020-09-19"
25778,321,2,5867,"8.99","2020-11-07"
25779,321,2,6190,"2.99","2022-08-15"
25780,321,1,6859,"5.99","2021-07-07"
25781,321,2,8685,"6.99","2021-01-29"
25782,321,1,9981,"0.99","2022-11-07"
25783,322,1,3478,"0.99","2023-07-31"
25784,322,2,3627,"1.99","2022-03-24"
25785,322,1,3646,"4.99","2020-04-27"
25786,322,2,6033,"2.99","2020-10-05"
25787,322,1,6511,"3.99","2020-08-22"
25788,322,2,6673,"0.99","2021-02-27"
25789,322,2,6709,"4.99","2020-01-17"
25790,322,1,7091,"4.99","2021-08-30"
25791,322,2,8142,"4.99","2020-02-07"
25792,322,1,9104,"7.99","2022-09-10"
25793,322,1,9115,"4.99","2020-11-28"
25794,322,1,9252,"1.99","2021-05-29"
25795,323,2,3704,"6.99","2020-11-16"
25796,323,2,4572,"1.99","2020-11-14"
25797,323,2,5669,"4.99","2021-06-07"
25798,323,2,5906,"1.99","2021-01-26"
25799,323,1,6840,"3.99","2023-02-18"
25800,323,2,7146,"7.99","2023-11-23"
25801,323,2,7275,"2.99","2021-03-19"
25802,323,2,7695,"5.99","2022-06-05"
25803,323,1,7847,"1.99","2022-04-28"
25804,323,2,7937,"4.99","2021-02-21"
25805,323,2,8474,"0.99","2023-12-14"
25806,323,1,8790,"0.99","2021-10-21"
25807,323,1,9363,"2.99","2023-08-23"
25808,323,2,10002,"4.99","2022-05-04"
25809,323,1,10028,"4.99","2023-09-18"
25810,324,1,3947,"4.99","2023-07-27"
25811,324,1,4197,"0.99","2020-02-12"
25812,324,2,4368,"4.99","2020-12-05"
25813,324,2,5702,"2.99","2020-07-04"
25814,324,1,5778,"0.99","2023-05-25"
25815,324,1,6034,"2.99","2020-05-29"
25816,324,2,6299,"4.99","2022-03-30"
25817,324,2,7240,"3.99","2022-02-05"
25818,324,1,7263,"7.99","2021-03-20"
25819,324,2,7960,"6.99","2021-12-06"
25820,324,1,8698,"3.99","2020-12-03"
25821,324,1,9651,"4.99","2023-07-17"
25822,324,2,10212,"2.99","2020-02-09"
25823,325,1,5470,"5.99","2022-09-24"
25824,325,2,5740,"2.99","2021-11-17"
25825,325,1,5775,"4.99","2020-03-26"
25826,325,2,6135,"4.99","2022-12-31"
25827,325,2,6622,"0.99","2023-11-12"
25828,325,2,7223,"9.99","2021-12-07"
25829,325,2,7687,"2.99","2020-10-28"
25830,325,2,8539,"0.99","2022-09-28"
25831,325,2,10030,"2.99","2022-08-10"
25832,325,1,10070,"4.99","2022-03-23"
25833,326,2,3886,"0.99","2023-08-25"
25834,326,1,4160,"7.99","2022-10-26"
25835,326,1,5147,"5.99","2020-04-04"
25836,326,1,7117,"2.99","2022-01-09"
25837,326,2,7725,"2.99","2023-11-28"
25838,326,2,7931,"4.99","2020-05-12"
25839,326,1,8467,"5.99","2022-04-05"
25840,326,1,8604,"4.99","2020-02-20"
25841,326,2,8739,"2.99","2021-12-28"
25842,326,2,9855,"0.99","2020-06-12"
25843,326,1,10108,"0.99","2021-08-07"
25844,326,2,10173,"4.99","2022-01-12"
25845,327,1,4445,"4.99","2021-06-02"
25846,327,1,4521,"0.99","2022-03-26"
25847,327,1,6618,"2.99","2022-08-28"
25848,327,2,7458,"1.99","2020-02-10"
25849,327,2,7808,"1.99","2020-07-07"
25850,328,1,5450,"4.99","2023-04-04"
25851,328,1,8017,"1.99","2023-01-22"
25852,328,1,8577,"6.99","2020-01-12"
25853,328,2,8780,"4.99","2021-10-29"
25854,328,2,9557,"2.99","2022-05-01"
25855,328,1,9835,"2.99","2021-06-21"
25856,329,2,3976,"2.99","2020-02-22"
25857,329,2,4076,"4.99","2021-06-06"
25858,329,1,4415,"4.99","2020-08-30"
25859,329,1,4465,"1.99","2021-09-28"
25860,329,2,4674,"2.99","2022-06-04"
25861,329,1,7980,"4.99","2023-03-17"
25862,329,2,8172,"7.99","2021-05-16"
25863,329,1,8460,"6.99","2020-08-26"
25864,329,2,8941,"0.99","2022-12-07"
25865,329,2,9024,"4.99","2020-07-04"
25866,329,2,9219,"0.99","2023-09-26"
25867,329,1,9381,"0.99","2023-07-19"
25868,329,1,9827,"6.99","2023-06-14"
25869,330,2,3603,"4.99","2020-08-20"
25870,330,2,3659,"2.99","2021-08-28"
25871,330,2,3760,"2.99","2020-08-25"
25872,330,1,4124,"1.99","2022-12-09"
25873,330,2,5149,"2.99","2022-05-09"
25874,330,1,5750,"5.99","2023-10-04"
25875,330,1,6656,"0.99","2023-08-20"
25876,330,2,6678,"2.99","2020-10-07"
25877,330,1,6719,"2.99","2022-04-18"
25878,330,2,7894,"2.99","2022-11-19"
25879,330,1,8680,"4.99","2023-10-22"
25880,330,2,10100,"4.99","2022-12-12"
25881,331,1,3505,"4.99","2023-06-28"
25882,331,1,3613,"4.99","2021-11-17"
25883,331,2,3871,"8.99","2023-02-12"
25884,331,1,4051,"4.99","2022-06-28"
25885,331,2,4063,"5.99","2022-09-02"
25886,331,1,4326,"10.99","2022-08-27"
25887,331,1,5152,"2.99","2020-12-26"
25888,331,1,5885,"1.99","2023-10-11"
25889,331,1,5947,"5.99","2022-10-09"
25890,331,1,8231,"0.99","2021-04-16"
25891,331,2,8995,"4.99","2021-02-04"
25892,331,1,9401,"5.99","2023-09-22"
25893,331,2,10188,"6.99","2021-06-09"
25894,332,1,4100,"6.99","2020-08-10"
25895,332,1,4302,"6.99","2023-06-19"
25896,332,2,5116,"2.99","2021-12-05"
25897,332,1,5277,"1.99","2020-11-24"
25898,332,2,5381,"2.99","2021-07-03"
25899,332,2,5388,"0.99","2023-03-15"
25900,332,1,5440,"0.99","2023-08-06"
25901,332,2,7049,"7.99","2020-01-30"
25902,332,2,7418,"2.99","2023-07-24"
25903,332,2,7577,"8.99","2020-01-08"
25904,332,2,7578,"4.99","2020-04-01"
25905,332,2,7934,"8.99","2023-03-30"
25906,332,2,8173,"6.99","2021-04-22"
25907,332,1,9324,"1.99","2020-11-03"
25908,332,1,9388,"5.99","2020-11-08"
25909,332,1,9921,"0.99","2020-11-06"
25910,332,1,10026,"4.99","2020-06-16"
25911,333,2,5032,"0.99","2022-02-16"
25912,333,1,5645,"1.99","2023-01-19"
25913,333,2,5892,"4.99","2021-04-13"
25914,333,2,6275,"0.99","2021-02-18"
25915,333,2,6931,"4.99","2021-11-18"
25916,333,2,6958,"0.99","2023-09-05"
25917,333,2,7076,"6.99","2021-01-16"
25918,333,2,7246,"0.99","2022-11-27"
25919,333,1,8719,"4.99","2023-01-21"
25920,333,2,9148,"4.99","2023-09-04"
25921,333,2,9338,"10.99","2023-07-28"
25922,333,2,10035,"4.99","2022-07-29"
25923,333,1,10062,"2.99","2020-11-20"
25924,334,1,3662,"4.99","2021-07-13"
25925,334,1,4603,"6.99","2023-11-05"
25926,334,2,5014,"4.99","2022-06-17"
25927,334,2,5434,"0.99","2023-05-10"
25928,334,2,5818,"5.99","2022-05-17"
25929,334,1,5845,"4.99","2020-04-07"
25930,334,2,6641,"5.99","2020-12-14"
25931,334,2,6749,"4.99","2020-03-04"
25932,334,1,6987,"2.99","2023-04-26"
25933,334,1,8977,"7.99","2023-04-18"
25934,334,1,9633,"2.99","2023-05-24"
25935,334,1,10207,"3.99","2020-11-21"
25936,335,1,3607,"0.99","2020-06-27"
25937,335,2,4016,"0.99","2021-06-07"
25938,335,2,4032,"2.99","2020-08-25"
25939,335,1,4279,"4.99","2021-11-13"
25940,335,1,4387,"8.99","2023-12-05"
25941,335,1,5024,"4.99","2021-05-12"
25942,335,1,5252,"0.99","2020-10-02"
25943,335,2,5728,"2.99","2022-07-18"
25944,335,1,6624,"7.99","2022-07-19"
25945,335,1,6906,"0.99","2021-05-12"
25946,335,2,8634,"3.99","2021-09-22"
25947,335,1,8855,"2.99","2020-06-25"
25948,335,1,9125,"5.99","2022-09-04"
25949,335,2,9361,"4.99","2021-12-08"
25950,335,1,9428,"0.99","2023-04-23"
25951,336,2,4323,"5.99","2020-10-10"
25952,336,1,4595,"2.99","2023-04-18"
25953,336,2,5649,"2.99","2021-06-10"
25954,336,2,5667,"0.99","2023-09-03"
25955,336,2,6263,"4.99","2022-06-12"
25956,336,2,6382,"6.99","2022-03-17"
25957,336,2,8275,"4.99","2021-02-10"
25958,336,1,8407,"6.99","2020-06-01"
25959,336,2,8607,"4.99","2023-04-17"
25960,336,2,8951,"8.99","2023-08-15"
25961,336,2,9306,"0.99","2020-04-13"
25962,336,1,10055,"0.99","2023-08-29"
25963,337,1,3626,"5.99","2023-05-15"
25964,337,1,4091,"6.99","2022-09-27"
25965,337,2,4093,"4.99","2020-12-06"
25966,337,2,4855,"4.99","2022-05-20"
25967,337,1,5050,"2.99","2022-01-02"
25968,337,1,6212,"0.99","2022-12-30"
25969,337,2,6305,"7.99","2023-03-12"
25970,337,1,6620,"2.99","2023-12-19"
25971,337,1,7410,"4.99","2023-10-04"
25972,337,1,8516,"4.99","2020-11-30"
25973,337,2,8919,"8.99","2023-03-26"
25974,337,2,9051,"5.99","2021-09-28"
25975,338,1,3516,"0.99","2020-11-04"
25976,338,2,3772,"2.99","2020-12-10"
25977,338,2,4104,"5.99","2023-12-29"
25978,338,2,4779,"4.99","2022-01-25"
25979,338,1,5309,"4.99","2020-06-12"
25980,338,1,6236,"2.99","2020-01-08"
25981,338,1,6360,"4.99","2022-02-23"
25982,338,2,7584,"3.99","2023-12-01"
25983,338,1,8766,"0.99","2021-01-03"
25984,338,1,9485,"7.99","2020-02-21"
25985,339,2,3536,"2.99","2022-05-09"
25986,339,1,4243,"4.99","2020-12-23"
25987,339,1,4467,"0.99","2023-07-02"
25988,339,2,4967,"3.99","2022-07-29"
25989,339,1,5720,"3.99","2021-03-27"
25990,339,1,6072,"6.99","2023-09-28"
25991,339,1,6425,"0.99","2022-06-11"
25992,339,2,6682,"7.99","2022-11-22"
25993,339,2,7244,"2.99","2021-07-14"
25994,339,2,7973,"4.99","2023-04-10"
25995,339,1,8968,"0.99","2022-06-22"
25996,339,2,9208,"5.99","2023-08-30"
25997,339,1,9663,"4.99","2020-08-31"
25998,340,2,4475,"2.99","2021-03-15"
25999,340,1,4742,"0.99","2021-03-25"
26000,340,2,6381,"4.99","2020-10-10"
26001,340,2,7617,"2.99","2023-07-04"
26002,340,2,8274,"4.99","2021-04-30"
26003,340,1,8541,"0.99","2022-04-09"
26004,340,2,8551,"4.99","2021-04-04"
26005,340,1,8606,"4.99","2020-06-09"
26006,340,1,9834,"2.99","2022-10-29"
26007,341,2,3938,"4.99","2021-04-03"
26008,341,1,4624,"2.99","2022-08-28"
26009,341,2,5487,"4.99","2021-09-16"
26010,341,2,5931,"0.99","2020-02-03"
26011,341,2,7473,"2.99","2020-01-23"
26012,341,1,8661,"2.99","2020-08-04"
26013,341,1,8728,"9.99","2023-02-06"
26014,342,1,5617,"0.99","2020-01-18"
26015,342,2,6060,"4.99","2020-12-22"
26016,342,2,6429,"8.99","2021-02-14"
26017,342,1,6736,"2.99","2020-06-14"
26018,342,2,6787,"7.99","2022-12-23"
26019,342,2,6997,"0.99","2020-01-13"
26020,342,2,7280,"2.99","2021-04-27"
26021,342,1,9164,"2.99","2020-10-27"
26022,342,1,9526,"0.99","2021-06-26"
26023,342,2,9948,"5.99","2021-04-10"
26024,342,1,9955,"0.99","2022-12-09"
26025,342,2,9956,"4.99","2022-01-20"
26026,343,1,3978,"5.99","2023-06-18"
26027,343,1,4472,"7.99","2020-10-07"
26028,343,2,5097,"4.99","2020-08-16"
26029,343,1,5337,"3.99","2023-07-10"
26030,343,1,7069,"6.99","2022-09-05"
26031,343,2,8012,"5.99","2020-07-08"
26032,343,2,8088,"9.99","2021-08-16"
26033,343,2,9458,"5.99","2021-03-23"
26034,343,2,9739,"2.99","2022-07-29"
26035,344,2,4028,"5.99","2023-09-17"
26036,344,2,4347,"3.99","2020-07-02"
26037,344,2,6363,"5.99","2020-11-01"
26038,344,2,7480,"4.99","2023-12-04"
26039,344,2,8561,"2.99","2020-06-10"
26040,344,2,9788,"4.99","2020-06-04"
26041,345,2,4422,"2.99","2023-11-13"
26042,345,1,4425,"2.99","2020-06-28"
26043,345,2,4450,"4.99","2023-12-13"
26044,345,2,5508,"3.99","2021-06-23"
26045,345,1,6307,"7.99","2022-11-18"
26046,345,1,7092,"6.99","2021-08-22"
26047,345,2,8129,"2.99","2021-05-21"
26048,345,2,8694,"8.99","2020-02-28"
26049,345,1,9163,"4.99","2020-08-24"
26050,345,2,9207,"2.99","2022-09-25"
26051,345,2,10215,"8.99","2020-11-20"
26052,346,2,4420,"4.99","2020-01-22"
26053,346,1,4958,"8.99","2023-08-11"
26054,346,1,5428,"4.99","2020-08-16"
26055,346,2,5557,"4.99","2023-12-28"
26056,346,2,6136,"4.99","2021-03-31"
26057,346,2,6323,"2.99","2023-08-18"
26058,346,2,6881,"8.99","2023-11-28"
26059,346,2,7943,"6.99","2022-08-19"
26060,346,2,8272,"5.99","2022-07-08"
26061,346,1,8505,"6.99","2020-11-23"
26062,346,2,8543,"0.99","2021-01-18"
26063,346,2,8732,"8.99","2020-05-07"
26064,346,2,9566,"4.99","2023-01-08"
26065,346,1,9848,"4.99","2020-11-17"
26066,346,1,9927,"2.99","2023-10-11"
26067,347,2,3605,"0.99","2023-11-15"
26068,347,2,3666,"4.99","2023-01-03"
26069,347,1,4232,"5.99","2021-04-03"
26070,347,1,4523,"6.99","2020-09-23"
26071,347,2,5471,"0.99","2023-12-06"
26072,347,1,5819,"2.99","2021-12-26"
26073,347,2,6121,"1.99","2022-07-16"
26074,347,1,7811,"0.99","2021-07-18"
26075,347,2,8148,"4.99","2022-10-10"
26076,347,2,8153,"4.99","2020-07-31"
26077,347,2,8176,"4.99","2020-01-15"
26078,347,2,8378,"4.99","2021-02-04"
26079,347,2,8771,"2.99","2021-11-16"
26080,347,1,9013,"4.99","2022-04-09"
26081,347,1,9582,"4.99","2022-07-02"
26082,347,1,9856,"3.99","2023-05-27"
26083,347,1,9876,"2.99","2020-09-20"
26084,348,2,3494,"4.99","2023-01-20"
26085,348,2,3610,"4.99","2021-11-24"
26086,348,2,4556,"9.99","2022-11-18"
26087,348,2,4633,"0.99","2022-08-23"
26088,348,1,4699,"0.99","2023-11-05"
26089,348,1,4807,"8.99","2023-11-26"
26090,348,1,5345,"4.99","2022-08-05"
26091,348,2,5965,"0.99","2021-11-29"
26092,348,2,6776,"2.99","2020-04-22"
26093,348,2,7380,"2.99","2021-06-06"
26094,348,1,7482,"6.99","2020-09-03"
26095,348,2,7825,"4.99","2021-03-10"
26096,348,1,8500,"2.99","2021-09-16"
26097,348,1,8569,"4.99","2021-05-03"
26098,348,2,8682,"4.99","2021-05-10"
26099,348,2,9482,"2.99","2021-05-23"
26100,349,2,3488,"3.99","2022-11-25"
26101,349,1,4190,"2.99","2021-01-17"
26102,349,2,4494,"5.99","2020-04-02"
26103,349,1,4881,"0.99","2021-08-07"
26104,349,1,5433,"4.99","2022-06-27"
26105,349,1,7002,"4.99","2022-03-28"
26106,349,1,7046,"4.99","2021-02-21"
26107,349,2,7702,"2.99","2022-07-16"
26108,349,2,8297,"4.99","2020-06-05"
26109,349,1,9262,"1.99","2023-03-01"
26110,349,1,9670,"5.99","2023-11-17"
26111,349,1,9731,"0.99","2020-07-05"
26112,350,1,3529,"0.99","2021-10-23"
26113,350,1,3893,"5.99","2023-08-29"
26114,350,1,4767,"2.99","2021-08-20"
26115,350,1,5240,"0.99","2023-07-25"
26116,350,1,5303,"2.99","2022-10-29"
26117,350,1,5786,"1.99","2022-04-04"
26118,350,2,6408,"3.99","2023-07-14"
26119,350,2,7416,"4.99","2022-02-23"
26120,351,1,3836,"2.99","2022-08-16"
26121,351,1,4544,"0.99","2020-09-17"
26122,351,1,4756,"1.99","2020-03-16"
26123,351,2,4761,"5.99","2021-01-03"
26124,351,1,5280,"0.99","2021-02-09"
26125,351,1,5912,"3.99","2022-04-11"
26126,351,2,6180,"3.99","2023-12-07"
26127,351,1,6664,"4.99","2020-10-26"
26128,351,2,6777,"5.99","2020-07-16"
26129,351,2,7630,"4.99","2023-04-05"
26130,351,2,8512,"4.99","2022-06-08"
26131,351,1,9707,"7.99","2021-10-18"
26132,351,2,10119,"0.99","2021-10-07"
26133,352,2,4116,"4.99","2023-07-05"
26134,352,2,6329,"5.99","2020-08-23"
26135,352,1,7033,"2.99","2021-11-19"
26136,352,1,7419,"7.99","2022-01-28"
26137,352,2,7512,"6.99","2020-11-21"
26138,352,1,7579,"4.99","2021-07-04"
26139,352,1,7845,"5.99","2020-11-22"
26140,352,1,7886,"2.99","2021-07-23"
26141,352,1,9463,"0.99","2022-09-01"
26142,353,2,4380,"5.99","2021-06-06"
26143,353,2,6559,"1.99","2023-10-27"
26144,353,1,6610,"3.99","2022-12-29"
26145,353,2,7993,"3.99","2023-12-29"
26146,353,2,10071,"2.99","2022-07-06"
26147,354,2,3821,"2.99","2022-10-03"
26148,354,2,4034,"0.99","2023-09-21"
26149,354,1,4449,"5.99","2020-03-23"
26150,354,2,4745,"2.99","2022-08-26"
26151,354,1,5354,"4.99","2023-04-30"
26152,354,2,5556,"4.99","2023-01-23"
26153,354,1,5873,"3.99","2022-03-27"
26154,354,1,6054,"0.99","2023-02-24"
26155,354,1,6838,"4.99","2020-03-04"
26156,354,1,6926,"0.99","2023-04-09"
26157,354,1,6939,"5.99","2023-06-15"
26158,354,2,7148,"0.99","2022-03-07"
26159,354,2,7235,"2.99","2023-10-09"
26160,354,2,7241,"0.99","2023-04-11"
26161,354,2,8321,"4.99","2023-06-28"
26162,354,2,8477,"8.99","2020-06-14"
26163,354,1,8609,"4.99","2020-12-30"
26164,354,2,8921,"0.99","2020-02-07"
26165,354,1,9130,"2.99","2022-02-20"
26166,355,1,3567,"5.99","2023-10-17"
26167,355,1,3730,"6.99","2020-09-23"
26168,355,1,5210,"4.99","2021-09-21"
26169,355,1,5564,"5.99","2020-07-08"
26170,355,1,6127,"0.99","2020-12-16"
26171,355,2,6262,"6.99","2021-05-08"
26172,355,1,6437,"2.99","2020-09-13"
26173,355,2,6669,"4.99","2021-11-20"
26174,355,2,7108,"4.99","2020-04-01"
26175,355,2,7477,"5.99","2021-08-12"
26176,355,2,8418,"1.99","2022-07-01"
26177,356,2,3829,"6.99","2022-06-11"
26178,356,2,4599,"4.99","2021-02-19"
26179,356,1,5513,"0.99","2023-06-25"
26180,356,1,6593,"4.99","2020-10-26"
26181,356,1,6648,"0.99","2022-11-07"
26182,356,1,7079,"2.99","2020-11-27"
26183,356,1,7758,"1.99","2022-09-02"
26184,356,1,7902,"0.99","2021-09-05"
26185,356,1,8198,"3.99","2020-10-29"
26186,356,1,8975,"5.99","2020-11-16"
26187,356,2,9037,"4.99","2020-12-13"
26188,356,2,9523,"3.99","2021-04-21"
26189,356,2,9883,"6.99","2023-07-31"
26190,357,1,3865,"3.99","2022-07-27"
26191,357,1,4478,"0.99","2022-10-07"
26192,357,1,5896,"0.99","2022-06-22"
26193,357,1,6288,"8.99","2023-07-21"
26194,357,2,6367,"4.99","2022-11-07"
26195,357,2,6405,"2.99","2020-12-17"
26196,357,1,6839,"0.99","2020-06-01"
26197,357,1,7353,"2.99","2022-05-06"
26198,357,1,7366,"5.99","2020-01-25"
26199,357,2,8041,"2.99","2023-03-11"
26200,357,1,8124,"2.99","2021-11-11"
26201,357,2,9233,"3.99","2023-01-01"
26202,358,1,3753,"2.99","2021-04-07"
26203,358,1,3809,"2.99","2021-07-31"
26204,358,2,5023,"5.99","2022-07-16"
26205,358,1,6362,"2.99","2022-07-24"
26206,358,1,8621,"2.99","2020-07-06"
26207,358,2,9062,"0.99","2023-06-07"
26208,358,1,9568,"0.99","2020-09-21"
26209,358,1,10193,"2.99","2020-11-10"
26210,359,2,4830,"7.99","2021-02-25"
26211,359,2,6424,"9.99","2020-12-07"
26212,359,1,6542,"2.99","2023-08-22"
26213,359,2,6741,"0.99","2022-05-11"
26214,359,2,7098,"0.99","2021-05-27"
26215,359,1,7115,"0.99","2021-04-15"
26216,359,1,8174,"4.99","2022-09-04"
26217,359,1,9898,"4.99","2020-03-07"
26218,359,2,10174,"5.99","2021-06-04"
26219,360,1,4056,"4.99","2022-08-16"
26220,360,1,4487,"7.99","2020-01-31"
26221,360,2,5456,"2.99","2022-09-10"
26222,360,1,5834,"1.99","2022-06-26"
26223,360,1,5995,"3.99","2022-05-09"
26224,360,1,6442,"0.99","2021-12-26"
26225,360,2,6770,"5.99","2021-11-23"
26226,360,1,7251,"2.99","2022-12-27"
26227,360,2,7588,"9.99","2020-03-04"
26228,360,1,7654,"4.99","2021-02-26"
26229,360,2,7908,"3.99","2021-10-16"
26230,360,1,8220,"2.99","2023-01-05"
26231,360,2,8361,"2.99","2020-11-15"
26232,360,1,9283,"4.99","2021-01-05"
26233,360,2,9352,"0.99","2021-05-26"
26234,360,1,9623,"2.99","2021-12-06"
26235,360,2,9659,"3.99","2020-11-14"
26236,361,2,5154,"2.99","2021-08-25"
26237,361,1,6152,"0.99","2023-05-21"
26238,361,2,6829,"4.99","2023-01-27"
26239,361,2,6911,"0.99","2022-01-22"
26240,361,1,6914,"1.99","2020-12-06"
26241,361,1,7538,"2.99","2020-03-02"
26242,361,2,7712,"2.99","2023-01-02"
26243,361,2,8189,"4.99","2021-05-09"
26244,361,1,10145,"1.99","2021-10-04"
26245,361,1,10151,"4.99","2020-04-14"
26246,362,2,4646,"8.99","2021-11-17"
26247,362,1,5227,"4.99","2023-06-23"
26248,362,2,5563,"1.99","2023-08-03"
26249,362,2,5690,"5.99","2021-03-07"
26250,362,1,6204,"4.99","2021-03-08"
26251,362,2,6576,"4.99","2020-11-22"
26252,362,1,6981,"4.99","2021-11-07"
26253,362,1,7172,"1.99","2021-07-23"
26254,362,1,7485,"2.99","2022-03-02"
26255,362,1,8081,"2.99","2020-11-12"
26256,362,2,8325,"2.99","2022-11-06"
26257,362,2,8364,"4.99","2021-02-17"
26258,362,1,8662,"0.99","2021-01-01"
26259,362,1,8714,"2.99","2022-04-06"
26260,362,1,9784,"4.99","2022-06-12"
26261,363,1,3726,"3.99","2020-05-21"
26262,363,2,5687,"3.99","2020-03-20"
26263,363,1,5758,"6.99","2022-11-28"
26264,363,2,6140,"4.99","2021-03-17"
26265,363,2,6705,"4.99","2022-08-20"
26266,363,2,6821,"2.99","2022-02-15"
26267,363,2,6878,"4.99","2023-06-09"
26268,363,1,7256,"2.99","2023-08-15"
26269,363,2,7708,"4.99","2023-07-26"
26270,363,2,8121,"2.99","2020-05-08"
26271,363,2,8522,"3.99","2022-08-30"
26272,363,2,8804,"2.99","2021-04-01"
26273,363,2,8841,"4.99","2022-06-27"
26274,363,1,9968,"4.99","2020-10-21"
26275,363,1,9977,"8.99","2022-08-02"
26276,364,1,3678,"4.99","2021-01-14"
26277,364,2,3961,"4.99","2022-04-22"
26278,364,1,4047,"0.99","2020-07-17"
26279,364,2,4689,"4.99","2021-06-14"
26280,364,1,5872,"10.99","2023-03-09"
26281,364,1,7272,"2.99","2022-09-10"
26282,364,2,9266,"4.99","2022-03-11"
26283,364,1,10092,"0.99","2022-03-01"
26284,365,1,4583,"1.99","2020-04-25"
26285,365,1,6604,"4.99","2022-07-30"
26286,365,1,7488,"7.99","2022-10-07"
26287,365,2,7634,"4.99","2023-01-09"
26288,365,1,8168,"4.99","2023-12-13"
26289,365,2,8782,"4.99","2020-07-25"
26290,365,1,8856,"3.99","2021-09-11"
26291,365,1,9122,"2.99","2020-02-29"
26292,365,2,9184,"4.99","2022-01-01"
26293,365,2,9540,"2.99","2021-01-01"
26294,366,2,3632,"4.99","2021-05-06"
26295,366,1,3834,"2.99","2021-12-16"
26296,366,2,4276,"2.99","2021-01-09"
26297,366,1,4569,"5.99","2023-11-27"
26298,366,2,5364,"0.99","2023-11-17"
26299,366,1,6112,"6.99","2022-10-16"
26300,366,1,6366,"4.99","2020-10-24"
26301,366,2,6533,"6.99","2022-09-28"
26302,366,2,6738,"5.99","2020-02-24"
26303,366,1,6842,"0.99","2022-11-01"
26304,366,2,6971,"4.99","2023-05-30"
26305,366,1,7344,"1.99","2023-06-12"
26306,366,1,7562,"2.99","2020-09-30"
26307,366,2,7602,"4.99","2023-10-15"
26308,366,1,7805,"6.99","2021-03-30"
26309,366,2,8169,"4.99","2020-12-18"
26310,366,2,8260,"1.99","2020-03-11"
26311,366,2,8928,"2.99","2023-08-01"
26312,366,1,9316,"6.99","2021-08-18"
26313,366,1,10198,"2.99","2021-10-12"
26314,367,1,4251,"8.99","2022-04-28"
26315,367,2,5490,"4.99","2022-10-19"
26316,367,2,5538,"4.99","2022-11-19"
26317,367,2,5839,"2.99","2022-05-02"
26318,367,2,6228,"2.99","2020-02-15"
26319,367,1,6716,"0.99","2023-11-12"
26320,367,2,6835,"5.99","2022-07-29"
26321,367,2,8490,"0.99","2022-05-10"
26322,367,1,9030,"3.99","2022-09-16"
26323,367,1,9430,"4.99","2022-02-01"
26324,367,1,9912,"4.99","2023-11-13"
26325,368,2,3608,"4.99","2023-06-01"
26326,368,2,4066,"0.99","2023-11-18"
26327,368,1,4584,"0.99","2020-09-06"
26328,368,2,4913,"8.99","2023-01-21"
26329,368,1,6124,"4.99","2023-05-16"
26330,368,1,6154,"5.99","2022-11-19"
26331,368,1,6681,"2.99","2022-01-11"
26332,368,2,7571,"4.99","2021-07-20"
26333,368,1,8045,"0.99","2021-03-05"
26334,368,2,8226,"2.99","2020-02-09"
26335,368,1,9400,"5.99","2023-11-19"
26336,368,1,9833,"6.99","2021-05-14"
26337,369,1,3490,"6.99","2023-09-25"
26338,369,2,3903,"2.99","2021-06-30"
26339,369,2,4859,"4.99","2023-12-12"
26340,369,1,5043,"1.99","2022-10-01"
26341,369,2,5496,"7.99","2021-03-20"
26342,369,2,5561,"2.99","2023-09-04"
26343,369,1,8236,"2.99","2022-04-21"
26344,369,2,8826,"2.99","2021-12-04"
26345,369,2,9032,"4.99","2021-03-06"
26346,369,1,9089,"0.99","2022-04-11"
26347,369,2,9543,"0.99","2020-06-30"
26348,369,1,9973,"4.99","2020-10-17"
